player_id_cat,deposit_approved_sum,withdrawal_approved_sum,turnover_cash_sum,winning_cash_sum,result_cash_sum,NGR_sum,bonus_cash_sum,session_sum,gender_female,gender_male,no_churn
8056,59,0,96,37,-59,59,0,2432,1,0,1
8057,460,0,1362,715,-647,647,0,5422,0,1,1
8058,59,0,146,87,-59,59,0,4560,1,0,1
8059,0,0,0,0,0,0,0,998,1,0,1
8060,44,0,126,83,-43,41,0,2921,0,1,0
8061,180,900,845,1567,722,-721,28,8083,0,1,1
8062,441,338,1568,1466,-102,102,0,9084,0,1,1
8064,240,0,3963,3726,-237,238,0,4117,0,1,1
8067,30,0,48,19,-29,30,0,2986,0,1,1
8068,30,0,79,49,-30,30,0,680,1,0,1
8070,90,0,790,699,-91,91,0,15470,0,1,0
8073,0,0,68,20,-48,48,46,2151,0,1,1
8074,87,0,200,111,-89,87,0,3360,0,1,0
8075,2051,0,6828,4778,-2050,1709,0,6950,1,0,0
8076,243,0,655,412,-243,244,0,3277,0,1,1
8077,62,0,219,158,-61,62,30,5149,0,1,1
8078,60,0,151,90,-61,61,40,5445,1,0,0
8079,74,0,106,45,-61,59,0,7843,0,1,1
8080,58,0,158,100,-58,58,0,3081,1,0,1
8082,59,0,71,14,-57,57,0,445,0,1,0
8084,0,0,0,0,0,0,34,1888,0,1,1
8087,118,0,394,279,-115,116,8,9511,1,0,0
8088,301,0,863,562,-301,301,0,12106,1,0,1
8089,88,0,216,128,-88,88,0,3408,0,1,0
8092,83,0,424,341,-83,83,0,4843,0,1,1
8093,617,0,8788,8177,-611,600,0,23408,0,1,1
8094,146,0,685,539,-146,146,0,2498,0,1,1
8096,451,0,2331,1704,-627,609,0,6135,0,1,1
8097,1094,6947,3657,9569,5912,-5912,0,9206,0,1,1
8098,402,104,351,158,-193,194,0,760,0,1,1
8099,59,0,77,18,-59,58,5,2156,0,1,1
8100,147,0,160,14,-146,137,0,4223,0,1,1
8101,59,0,188,129,-59,59,35,4541,0,1,1
8104,30,0,42,12,-30,30,0,2405,1,0,1
8105,0,0,61,28,-33,33,31,2528,0,1,1
8106,2974,0,55573,52599,-2974,2974,0,16648,1,0,1
8107,89,981,834,1726,892,-899,10,15984,1,0,1
8109,59,0,106,47,-59,59,0,2404,1,0,1
8111,59,0,70,12,-58,59,11,2453,1,0,0
8113,0,0,0,0,0,0,0,1969,0,1,0
8115,44,0,76,32,-44,44,0,2346,0,1,1
8116,1014,448,4805,4239,-566,566,0,19821,0,1,1
8117,59,0,139,80,-59,59,0,3894,1,0,1
8118,89,0,411,323,-88,88,0,5305,0,1,1
8119,145,0,633,489,-144,145,0,3620,0,1,1
8120,0,0,2,0,-2,2,0,2371,1,0,1
8121,0,0,0,0,0,0,0,2096,0,1,0
8122,120,0,913,792,-121,120,0,5200,1,0,1
8123,30,0,182,152,-30,30,8,2674,1,0,1
8124,45,0,198,153,-45,45,0,2573,0,1,0
8125,177,398,279,501,222,-222,0,4043,0,1,1
8126,148,1181,1256,2289,1033,-1033,42,9060,0,1,1
8128,0,0,0,0,0,0,2,4970,1,0,1
8129,30,0,32,2,-30,30,0,2088,0,1,1
8130,60,0,71,10,-61,62,0,2126,0,1,0
8132,87,0,168,81,-87,87,0,2947,0,1,0
8134,30,0,35,5,-30,30,0,571,0,1,1
8136,59,0,85,34,-51,52,0,2076,1,0,1
8138,0,0,0,0,0,0,0,1841,0,1,0
8140,0,0,0,0,0,0,0,551,0,1,0
8141,0,0,0,0,0,0,0,1839,0,1,1
8142,0,0,3,1,-2,2,0,2075,0,1,1
8143,581,0,1542,961,-581,581,0,904,0,1,1
8148,44,0,52,10,-42,39,0,333,0,1,0
8150,0,0,0,0,0,0,0,1947,0,1,1
8151,45,0,57,21,-36,36,0,4223,1,0,1
8160,0,0,184,123,-61,61,0,2872,0,1,1
8161,44,0,118,74,-44,44,0,2276,0,1,1
8162,240,0,531,290,-241,240,0,4019,0,1,1
8163,0,0,892,823,-69,69,18,1360,0,1,1
8166,0,0,0,0,0,0,0,1856,0,1,0
8167,149,0,1635,1492,-143,61,0,3687,0,1,1
8168,0,0,28,27,-1,1,0,2470,0,1,0
8170,59,0,77,18,-59,59,0,2780,1,0,1
8172,59,0,84,25,-59,59,0,1736,0,1,1
8173,0,0,0,0,0,0,0,1880,0,1,1
8175,60,0,493,433,-60,60,48,2756,0,1,1
8179,300,0,707,407,-300,300,0,5334,1,0,0
8181,30,0,169,139,-30,30,0,859,0,1,1
8182,59,0,315,257,-58,59,0,4112,1,0,0
8183,0,0,0,0,0,0,0,1854,0,1,1
8186,0,6,0,0,0,0,0,0,0,1,0
8189,30,0,114,84,-30,30,0,4650,1,0,1
8193,30,0,81,51,-30,30,0,2892,1,0,1
8194,88,0,93,5,-88,88,0,2565,0,1,1
8195,30,0,54,24,-30,29,0,5103,0,1,1
8196,0,0,0,0,0,0,0,74,0,1,1
8197,511,211,1876,1576,-300,300,0,17082,1,0,1
8199,210,732,288,776,488,-488,0,4305,1,0,1
8201,843,0,1488,645,-843,842,6,4702,0,1,1
8202,120,219,239,339,100,-99,0,4970,1,0,1
8203,89,0,45,14,-31,28,0,3301,0,1,1
8204,0,0,0,0,0,0,0,72,0,1,0
8206,210,90,833,756,-77,77,0,22946,1,0,1
8207,120,79,374,333,-41,41,0,6286,0,1,1
8209,178,0,618,440,-178,178,0,3480,0,1,1
8210,29,0,39,14,-25,25,0,2726,1,0,1
8212,91,0,158,69,-89,89,0,863,1,0,1
8213,297,0,1134,837,-297,297,4,4309,0,1,0
8214,361,0,6305,5943,-362,362,0,22955,1,0,0
8215,45,0,85,40,-45,45,0,473,0,1,1
8219,0,0,0,0,0,0,0,2800,0,1,1
8220,0,0,0,0,0,0,0,1969,1,0,1
8221,211,0,1324,1115,-209,210,0,4507,0,1,0
8222,44,0,132,88,-44,37,0,2307,0,1,0
8224,151,0,346,195,-151,150,0,3343,1,0,1
8225,215,0,749,535,-214,210,0,7589,0,1,1
8226,166,0,213,47,-166,165,33,2473,1,0,1
8227,76,0,106,30,-76,76,0,1825,0,1,1
8230,0,0,0,0,0,0,0,1990,0,1,0
8232,150,0,206,56,-150,150,3,2386,1,0,1
8233,0,0,0,0,0,0,0,1901,1,0,0
8234,0,0,0,0,0,0,0,37,0,1,1
8236,1503,1495,2704,2530,-174,174,0,7270,1,0,0
8238,180,0,238,58,-180,181,12,2092,1,0,0
8239,59,0,350,290,-60,60,46,6370,1,0,0
8244,151,0,284,133,-151,151,0,2786,0,1,0
8246,0,0,0,0,0,0,0,1932,0,1,1
8250,0,0,1865,1841,-24,24,0,13312,0,1,1
8251,30,0,78,48,-30,30,0,1156,0,1,0
8253,75,0,572,497,-75,75,0,4743,0,1,1
8254,176,0,2092,1916,-176,175,0,6419,1,0,1
8255,147,0,325,178,-147,146,17,2704,1,0,1
8257,30,0,32,3,-29,28,0,3147,1,0,1
8259,0,0,0,0,0,0,0,1955,0,1,0
8260,0,0,0,0,0,0,0,2192,0,1,0
8261,60,303,465,364,-101,101,0,850,0,1,1
8262,296,0,377,82,-295,296,41,2181,1,0,1
8263,59,0,87,28,-59,59,0,1005,0,1,1
8264,585,3480,7918,10817,2899,-2909,0,20383,0,1,1
8265,30,0,33,3,-30,30,0,1391,1,0,1
8266,89,0,213,126,-87,86,0,3184,0,1,1
8267,713,0,17767,19730,1963,-1983,21,18360,0,1,1
8268,662,0,4915,4253,-662,662,0,18720,0,1,1
8274,328,0,2002,1674,-328,329,0,16886,0,1,1
8275,29,117,158,245,87,-98,0,4328,0,1,0
8276,44,0,130,85,-45,44,0,564,1,0,1
8284,0,0,0,0,0,0,0,1058,0,1,1
8285,0,0,0,0,0,0,21,2120,0,1,0
8289,0,0,0,0,0,0,0,2046,0,1,1
8291,151,0,376,227,-149,149,0,2256,1,0,1
8292,0,0,0,0,0,0,0,2186,0,1,0
8293,59,0,349,260,-89,54,0,11745,0,1,1
8294,59,0,150,87,-63,58,0,1258,1,0,1
8295,1405,117,2618,1330,-1288,1288,0,2294,0,1,1
8297,147,0,266,120,-146,146,0,2633,0,1,1
8298,45,0,78,33,-45,45,0,2573,0,1,0
8299,0,0,1,0,-1,1,0,912,1,0,1
8300,529,0,1288,758,-530,530,0,2371,0,1,1
8302,4367,2466,11291,9392,-1899,1899,0,12991,0,1,1
8303,88,0,160,73,-87,88,40,4703,1,0,1
8304,150,0,1127,978,-149,149,0,3836,1,0,1
8308,301,151,256,104,-152,152,26,3439,0,1,1
8310,421,0,1083,662,-421,415,0,4602,0,1,1
8312,88,0,166,80,-86,86,0,2669,0,1,1
8314,301,0,365,65,-300,301,0,1699,0,1,1
8315,29,0,51,21,-30,30,0,241,0,1,1
8316,0,1719,0,0,0,0,6,0,0,1,0
8317,301,0,542,240,-302,301,0,3364,1,0,1
8318,0,0,5,1,-4,4,0,1894,0,1,1
8319,0,0,0,0,0,0,0,29,1,0,1
8320,88,0,291,203,-88,89,0,3484,0,1,0
8323,29,0,156,127,-29,29,0,1591,0,1,0
8324,90,0,103,70,-33,33,45,2345,0,1,0
8325,90,82,42,34,-8,8,0,3253,0,1,1
8326,146,0,239,93,-146,145,0,2642,0,1,1
8327,65,0,83,19,-64,65,0,2612,0,1,0
8331,60,0,148,88,-60,60,0,4738,0,1,1
8332,616,0,1623,1003,-620,620,29,8982,1,0,1
8333,44,0,252,206,-46,46,0,3127,1,0,0
8334,0,0,0,0,0,0,37,1915,1,0,1
8335,60,0,289,229,-60,60,0,3315,0,1,1
8336,150,0,708,558,-150,140,0,7902,0,1,1
8338,248,0,837,420,-417,417,0,3546,0,1,1
8339,105,269,75,238,163,-163,0,6296,0,1,0
8342,0,0,0,0,0,0,1,26,0,1,1
8343,73,0,113,40,-73,73,0,2756,1,0,1
8346,0,0,0,0,0,0,40,1273,1,0,1
8347,582,0,5485,4813,-672,581,0,15174,0,1,1
8348,294,0,716,459,-257,257,0,4060,0,1,1
8350,29,0,503,473,-30,30,0,5520,0,1,0
8351,74,0,4888,4813,-75,74,25,4160,0,1,1
8352,30,0,50,20,-30,30,42,3030,0,1,0
8353,1505,0,14358,12853,-1505,1505,0,10190,0,1,1
8354,90,0,149,57,-92,92,0,2857,0,1,0
8355,709,0,824,115,-709,709,0,2137,0,1,0
8359,0,0,0,0,0,0,40,1883,1,0,1
8361,30,0,30,0,-30,30,6,445,1,0,1
8362,477,0,2296,1820,-476,476,0,10414,1,0,1
8365,30,0,42,12,-30,30,0,2594,1,0,1
8368,61,0,143,82,-61,47,0,3428,1,0,1
8370,60,0,255,195,-60,60,0,3536,0,1,1
8372,293,0,1180,887,-293,293,0,5014,0,1,1
8373,0,0,0,0,0,0,0,3961,0,1,1
8374,58,0,82,30,-52,51,0,2251,0,1,1
8375,60,0,424,364,-60,60,0,2187,1,0,0
8376,0,0,0,0,0,0,0,1868,0,1,1
8377,29,0,88,59,-29,29,0,2814,1,0,0
8378,841,0,3462,2629,-833,833,0,12845,1,0,1
8380,60,0,99,40,-59,55,0,2228,1,0,1
8381,60,0,163,103,-60,60,0,2351,1,0,0
8382,29,0,212,183,-29,24,0,3268,0,1,1
8383,30,0,62,32,-30,28,0,1184,0,1,1
8385,0,0,11,10,-1,1,7,2051,1,0,1
8387,0,0,6,3,-3,2,0,2300,0,1,0
8388,0,0,0,0,0,0,8,2442,0,1,1
8389,88,0,156,69,-87,86,0,6318,0,1,1
8390,30,0,31,2,-29,30,0,990,0,1,1
8391,0,0,29,13,-16,16,0,4000,0,1,1
8393,30,0,30,0,-30,30,28,1984,0,1,1
8394,291,0,1156,865,-291,291,16,2764,0,1,1
8395,0,0,0,0,0,0,0,2022,1,0,0
8396,233,1106,1728,2604,876,-1009,0,4523,0,1,0
8398,586,0,3979,3384,-595,595,0,3274,0,1,1
8399,89,0,157,69,-88,88,0,2782,0,1,0
8402,0,0,0,0,0,0,0,1924,0,1,0
8403,0,0,2311,1711,-600,600,0,3840,0,1,1
8404,293,0,960,668,-292,292,0,9707,0,1,1
8405,181,0,864,684,-180,177,0,2880,1,0,1
8406,477,0,1448,974,-474,474,0,3133,1,0,1
8407,60,0,660,600,-60,47,0,3545,0,1,0
8409,60,0,422,301,-121,121,0,3583,1,0,1
8410,44,293,934,1184,250,-250,14,5570,1,0,1
8411,0,0,0,0,0,0,0,749,0,1,1
8413,88,0,1892,1804,-88,88,31,9512,1,0,1
8415,300,0,419,119,-300,300,0,889,0,1,1
8417,1052,0,5282,4225,-1057,1057,0,6936,0,1,1
8418,606,0,1235,629,-606,606,0,4484,0,1,1
8420,0,0,0,0,0,0,0,2089,0,1,0
8421,299,0,2401,2100,-301,301,0,6772,0,1,0
8424,311,477,7624,7799,175,-175,48,10579,0,1,1
8425,144,0,173,28,-145,144,0,2834,0,1,1
8430,0,0,12,0,-12,12,0,2063,1,0,1
8432,0,0,1,0,-1,1,4,4827,0,1,0
8436,90,0,277,187,-90,90,20,3582,0,1,0
8437,293,0,859,566,-293,293,0,5203,0,1,1
8438,149,0,654,507,-147,147,0,4647,0,1,0
8439,166,0,382,217,-165,166,0,6046,1,0,1
8440,117,0,185,68,-117,117,0,2285,0,1,1
8441,0,0,0,0,0,0,28,1835,1,0,1
8444,301,0,2121,1820,-301,301,0,4928,0,1,1
8445,178,0,225,48,-177,177,0,2639,1,0,1
8448,0,0,0,0,0,0,0,3770,1,0,0
8449,180,0,4170,3690,-480,480,0,16018,0,1,1
8450,29,0,102,71,-31,29,0,2705,1,0,0
8451,60,0,124,114,-10,10,0,3369,1,0,1
8454,181,0,409,228,-181,181,29,2450,0,1,1
8455,603,0,1802,1199,-603,603,0,3186,0,1,1
8456,29,0,130,76,-54,52,0,3594,0,1,1
8458,29,0,52,22,-30,29,0,1390,1,0,1
8461,87,0,151,64,-87,87,0,3258,0,1,1
8462,0,0,0,0,0,0,31,1862,1,0,0
8463,30,0,44,14,-30,30,0,2760,0,1,1
8464,29,0,53,25,-28,29,0,951,1,0,1
8465,60,0,87,27,-60,60,0,2571,1,0,1
8466,105,361,1057,1313,256,-256,0,15659,1,0,1
8468,602,0,1940,1338,-602,602,0,4700,1,0,1
8469,30,0,197,168,-29,28,0,3852,1,0,0
8470,720,600,6929,7875,946,-1545,0,12677,0,1,1
8473,44,0,180,137,-43,43,0,4054,0,1,1
8475,88,0,205,117,-88,85,1,5634,0,1,1
8476,0,0,0,0,0,0,0,120,0,1,0
8478,150,0,395,245,-150,150,0,1280,0,1,0
8480,3680,0,179407,174564,-4843,4842,0,21209,0,1,1
8481,89,0,186,97,-89,89,0,2989,0,1,0
8482,45,0,83,38,-45,45,29,4359,1,0,1
8483,296,0,772,475,-297,297,0,3618,0,1,1
8484,0,0,6,5,-1,1,0,182,0,1,1
8485,151,0,229,78,-151,151,0,2057,0,1,0
8487,0,0,0,0,0,0,0,346,0,1,0
8488,44,0,81,36,-45,45,0,2387,0,1,0
8490,29,0,44,15,-29,29,0,473,0,1,0
8493,880,1325,1896,2341,445,-445,0,1402,1,0,1
8494,301,1715,135,1569,1434,-1434,0,2204,0,1,1
8496,0,0,0,0,0,0,0,1945,0,1,0
8497,91,0,215,125,-90,90,0,3016,1,0,1
8498,0,0,0,0,0,0,0,1898,1,0,0
8499,164,134,439,409,-30,30,0,6517,1,0,1
8500,117,0,448,331,-117,117,10,6904,0,1,0
8501,295,0,1462,1168,-294,294,2,3199,0,1,1
8503,5722,3783,21221,19281,-1940,1537,15,18666,0,1,1
8504,45,0,267,218,-49,26,0,4212,1,0,1
8505,1743,0,2922,1179,-1743,1744,0,2796,0,1,1
8506,30,0,30,0,-30,30,0,6434,0,1,1
8508,131,0,431,300,-131,131,0,9137,0,1,1
8513,0,0,0,0,0,0,0,1867,1,0,1
8516,87,0,331,244,-87,87,0,2712,1,0,1
8517,30,0,141,110,-31,27,0,7934,1,0,1
8518,89,0,353,264,-89,89,0,4442,1,0,1
8519,0,0,33,13,-20,20,0,2136,1,0,1
8520,44,0,360,315,-45,45,29,3493,0,1,1
8521,0,0,619,451,-168,166,0,17962,0,1,1
8523,59,0,105,45,-60,59,0,2447,0,1,1
8524,180,660,440,733,293,-293,0,1957,0,1,1
8525,150,0,2201,2052,-149,150,11,4351,1,0,0
8526,89,0,112,19,-93,89,21,3019,0,1,1
8528,74,0,638,569,-69,69,0,2237,0,1,1
8531,45,0,60,16,-44,45,0,500,0,1,1
8533,0,0,0,0,0,0,0,1837,0,1,0
8535,150,0,536,389,-147,146,5,3160,0,1,1
8536,808,0,2659,1851,-808,808,0,3708,0,1,1
8538,440,0,749,309,-440,440,0,3843,0,1,1
8539,45,0,54,12,-42,42,0,2176,0,1,1
8540,90,0,181,92,-89,89,0,310,0,1,1
8544,150,0,347,197,-150,150,0,2838,1,0,1
8546,45,0,348,304,-44,26,0,8506,0,1,1
8547,0,0,0,0,0,0,11,3553,0,1,0
8548,88,0,35,263,228,-228,0,7313,1,0,1
8549,59,0,96,37,-59,52,13,2807,0,1,0
8550,59,0,160,101,-59,58,0,5118,1,0,1
8551,400,118,1728,1447,-281,281,0,15616,1,0,1
8552,580,0,1755,1175,-580,580,0,3904,1,0,1
8554,421,113,457,150,-307,307,0,773,1,0,1
8555,242,0,564,322,-242,242,0,3706,1,0,0
8556,30,0,37,8,-29,29,0,2356,1,0,1
8558,146,0,1083,931,-152,136,0,8690,1,0,1
8559,149,0,1216,1069,-147,147,0,4960,0,1,1
8560,30,0,69,40,-29,30,0,2239,0,1,1
8561,45,0,60,15,-45,45,0,2615,0,1,1
8562,302,0,841,534,-307,302,42,5011,0,1,1
8563,90,0,144,53,-91,91,0,2242,0,1,1
8564,60,0,180,120,-60,60,0,8463,1,0,1
8565,62,266,252,456,204,-204,0,3137,1,0,1
8566,0,0,0,0,0,0,4,78,0,1,1
8567,30,0,49,18,-31,30,0,2154,0,1,1
8568,89,0,131,42,-89,89,0,2361,1,0,1
8569,90,0,114,24,-90,90,0,2657,0,1,1
8572,117,0,219,98,-121,122,0,3531,0,1,1
8573,30,0,66,31,-35,29,48,3030,0,1,1
8574,144,0,934,790,-144,121,0,11608,1,0,1
8575,448,0,953,506,-447,447,0,3415,1,0,1
8576,0,0,23,17,-6,6,0,2456,1,0,1
8578,75,0,198,126,-72,73,0,2426,1,0,0
8579,0,0,0,0,0,0,0,472,0,1,1
8580,30,0,82,80,-2,1,0,2775,1,0,1
8581,311,0,984,673,-311,311,0,9232,0,1,0
8583,60,0,184,124,-60,60,0,4315,0,1,1
8586,0,0,0,0,0,0,15,1860,1,0,1
8588,60,0,96,36,-60,59,0,3697,0,1,1
8590,29,0,49,20,-29,29,50,2550,0,1,0
8593,447,0,2022,1577,-445,445,0,6435,0,1,0
8596,131,0,160,30,-130,130,0,2656,0,1,1
8598,30,0,194,165,-29,29,23,3577,1,0,1
8599,30,0,43,12,-31,30,0,3195,0,1,1
8601,29,0,94,65,-29,29,19,3608,1,0,0
8602,0,0,0,0,0,0,23,1923,1,0,1
8603,60,0,72,12,-60,60,17,2032,1,0,0
8604,58,0,286,228,-58,58,10,2862,1,0,0
8605,60,0,73,13,-60,60,0,4078,0,1,1
8606,30,0,31,2,-29,30,0,2131,0,1,1
8607,596,0,2418,1825,-593,572,0,13854,0,1,1
8608,420,0,1337,917,-420,402,0,8456,0,1,0
8610,75,211,40,176,136,-136,0,2613,0,1,1
8611,29,0,52,23,-29,29,0,2306,1,0,1
8612,60,0,75,15,-60,60,0,2449,0,1,0
8614,30,0,44,15,-29,29,0,6087,0,1,1
8615,572,1808,2585,3820,1235,-1235,0,11330,1,0,1
8618,0,0,0,0,0,0,0,1904,1,0,1
8622,149,0,458,309,-149,149,0,3065,1,0,1
8623,0,0,0,0,0,0,0,1949,0,1,0
8625,1316,0,2743,1426,-1317,1317,0,2921,0,1,1
8626,0,0,95,29,-66,0,0,5203,0,1,1
8627,0,0,0,0,0,0,0,125,1,0,1
8628,0,0,0,0,0,0,0,1900,0,1,0
8629,59,0,136,78,-58,57,0,2320,0,1,1
8632,1160,0,4050,2891,-1159,1159,0,16380,1,0,1
8634,471,0,1762,1291,-471,451,0,4272,1,0,0
8638,0,0,0,0,0,0,0,1871,0,1,1
8639,222,0,738,516,-222,222,0,4353,0,1,1
8640,30,0,30,0,-30,30,47,1133,0,1,1
8641,278,0,1145,870,-275,272,0,4487,0,1,1
8644,90,0,133,43,-90,90,0,2543,0,1,0
8645,59,0,72,14,-58,59,0,2757,1,0,1
8646,602,0,12085,11484,-601,602,0,3522,1,0,1
8647,0,0,0,0,0,0,46,3857,0,1,1
8648,0,0,0,0,0,0,42,62,0,1,1
8649,149,0,346,197,-149,149,5,3400,0,1,1
8651,60,0,152,91,-61,60,0,3185,1,0,1
8652,301,301,716,717,1,0,0,1583,0,1,1
8653,88,0,174,87,-87,87,0,3106,1,0,0
8654,0,0,0,0,0,0,0,1961,0,1,0
8655,0,366,0,0,0,0,0,1996,1,0,1
8656,60,0,158,99,-59,60,0,2453,0,1,1
8657,150,0,487,337,-150,150,0,2797,1,0,1
8658,30,0,33,5,-28,29,0,2205,0,1,1
8661,0,0,0,0,0,0,0,2724,0,1,1
8663,90,0,187,97,-90,88,0,3060,0,1,1
8664,368,0,1335,966,-369,369,0,6470,1,0,1
8665,108,0,140,33,-107,107,0,2096,1,0,1
8669,0,0,0,0,0,0,0,36,0,1,0
8670,1942,0,17740,15798,-1942,1942,49,12966,0,1,1
8671,526,0,1053,527,-526,526,32,1809,0,1,1
8672,150,0,715,565,-150,150,0,3379,0,1,1
8677,355,0,577,202,-375,334,0,2040,0,1,1
8678,0,0,0,0,0,0,0,69,0,1,1
8679,30,0,52,21,-31,29,0,2340,0,1,1
8683,0,0,0,0,0,0,0,1902,0,1,0
8684,30,0,63,31,-32,32,8,2180,1,0,1
8685,0,0,0,0,0,0,0,1971,0,1,0
8688,148,0,250,110,-140,140,0,3548,0,1,1
8689,60,0,93,29,-64,60,0,3821,1,0,1
8691,0,0,0,0,0,0,0,1911,0,1,1
8692,0,0,0,0,0,0,0,1916,0,1,1
8694,3161,0,11652,8560,-3092,3092,0,10953,0,1,1
8695,562,680,3049,3166,117,-118,0,15146,0,1,0
8696,150,0,264,115,-149,149,19,2407,0,1,1
8697,60,102,144,185,41,-42,0,2982,0,1,1
8698,606,0,863,257,-606,606,0,3538,0,1,1
8700,794,0,1348,553,-795,794,0,7386,1,0,1
8701,60,0,197,137,-60,60,9,8849,0,1,0
8702,152,0,1089,791,-298,298,0,2572,0,1,1
8704,45,0,76,26,-50,45,0,1088,1,0,1
8705,150,0,414,264,-150,150,0,2451,0,1,1
8706,89,0,191,72,-119,119,0,2601,1,0,0
8707,30,0,108,81,-27,26,0,2408,1,0,1
8709,90,0,963,873,-90,90,0,9024,0,1,1
8710,0,0,0,0,0,0,0,2046,0,1,1
8711,0,0,0,0,0,0,0,1916,0,1,0
8713,119,0,288,169,-119,109,0,7802,1,0,1
8714,0,0,0,0,0,0,0,1931,0,1,0
8718,90,0,285,194,-91,90,0,3647,0,1,0
8721,176,0,293,119,-174,175,0,1286,1,0,0
8722,60,121,39,100,61,-60,0,2331,1,0,1
8723,185,0,312,128,-184,185,0,3712,0,1,1
8724,120,0,443,324,-119,120,20,2678,0,1,0
8727,0,0,0,0,0,0,0,1977,1,0,0
8730,0,0,0,0,0,0,0,826,0,1,1
8731,44,0,47,3,-44,44,0,2290,1,0,1
8733,1486,0,8149,6661,-1488,1488,0,6017,0,1,1
8734,58,0,115,57,-58,58,0,3439,1,0,0
8736,30,0,65,34,-31,30,0,3414,1,0,0
8738,59,0,70,11,-59,59,25,2552,1,0,0
8740,59,0,83,23,-60,58,0,2433,1,0,0
8742,59,0,247,189,-58,58,0,4009,1,0,1
8743,29,0,167,136,-31,31,0,5546,0,1,1
8745,151,0,231,81,-150,150,0,2821,1,0,0
8746,123,0,622,499,-123,123,0,14549,0,1,1
8747,0,0,0,0,0,0,0,2375,0,1,1
8750,120,0,246,125,-121,120,0,619,0,1,1
8751,63,0,112,49,-63,63,0,3216,0,1,0
8753,0,0,0,0,0,0,0,1260,0,1,1
8755,89,0,189,99,-90,87,37,4034,0,1,0
8756,0,0,0,0,0,0,0,1840,0,1,0
8758,0,0,0,0,0,0,0,1528,0,1,1
8759,61,0,117,56,-61,61,0,3925,0,1,0
8761,0,0,0,0,0,0,0,1854,0,1,0
8762,210,0,1525,1315,-210,210,0,8832,0,1,0
8769,247,76,743,571,-172,172,0,4073,0,1,1
8770,903,0,3311,2408,-903,903,0,5364,0,1,1
8771,59,0,259,200,-59,59,0,2554,1,0,1
8773,357,0,1023,665,-358,347,0,8346,0,1,1
8774,1817,0,10017,8200,-1817,1715,0,32798,1,0,0
8775,105,0,381,276,-105,99,0,13110,1,0,1
8777,44,0,56,12,-44,43,6,4058,1,0,1
8779,59,0,104,45,-59,57,0,4232,1,0,1
8780,0,0,0,0,0,0,0,254,1,0,1
8781,0,294,0,0,0,0,0,0,0,1,1
8782,0,0,0,0,0,0,32,64,0,1,1
8786,0,2423,18979,18684,-295,-892,0,33113,1,0,1
8788,74,0,354,281,-73,74,0,7274,1,0,1
8789,0,0,0,0,0,0,0,470,0,1,1
8791,32,0,44,12,-32,32,0,2249,0,1,1
8792,136,0,183,47,-136,136,0,3063,0,1,1
8795,60,0,58,0,-58,58,0,2492,1,0,1
8797,60,0,73,16,-57,55,0,2064,0,1,1
8798,238,0,926,689,-237,238,0,18761,1,0,1
8799,44,0,35,47,12,-13,0,673,1,0,1
8801,59,0,257,198,-59,58,0,4889,0,1,0
8803,0,0,0,0,0,0,0,40,1,0,1
8805,179,0,348,170,-178,179,0,4465,1,0,1
8806,1642,0,4145,2503,-1642,1642,0,5103,1,0,1
8807,0,0,0,0,0,0,0,125,0,1,1
8808,30,0,41,12,-29,29,0,2275,0,1,1
8809,0,0,0,0,0,0,0,1853,0,1,1
8810,0,0,0,0,0,0,0,45,0,1,1
8815,59,0,105,46,-59,59,0,4769,1,0,1
8818,345,0,1327,981,-346,322,27,4505,0,1,1
8821,888,2071,1846,661,-1185,1185,0,3251,1,0,1
8822,149,0,391,237,-154,149,0,2498,0,1,1
8823,29,0,120,92,-28,23,0,3028,0,1,0
8827,623,0,1348,724,-624,623,0,4173,0,1,1
8829,0,0,0,0,0,0,0,205,1,0,0
8831,0,0,0,0,0,0,0,1913,0,1,1
8832,45,0,66,21,-45,45,0,2172,0,1,1
8833,116,0,399,240,-159,159,0,4897,0,1,1
8834,0,0,0,0,0,0,0,1910,1,0,1
8835,940,0,2994,2055,-939,940,0,9484,0,1,0
8837,60,0,118,59,-59,59,0,2691,1,0,1
8842,1485,0,20518,19033,-1485,1280,0,12656,0,1,0
8843,59,0,138,79,-59,58,19,3687,0,1,0
8845,1323,0,1622,300,-1322,1323,20,3038,0,1,1
8847,0,0,0,0,0,0,28,3008,0,1,0
8848,0,118,0,0,0,0,0,0,1,0,0
8851,59,0,84,25,-59,59,0,5641,0,1,1
8852,44,0,101,57,-44,44,8,247,1,0,1
8854,90,0,198,108,-90,85,7,1981,1,0,1
8855,90,75,581,561,-20,15,0,5696,1,0,1
8856,58,0,147,89,-58,54,0,2002,0,1,1
8857,293,0,369,76,-293,293,0,990,0,1,0
8859,241,0,666,425,-241,241,11,10814,0,1,1
8860,29,0,115,82,-33,28,0,2899,0,1,1
8862,0,0,0,0,0,0,0,1908,0,1,1
8865,3109,2077,5201,4169,-1032,1032,0,5252,0,1,1
8868,0,0,0,0,0,0,0,2492,0,1,0
8869,46,0,132,87,-45,46,0,5167,0,1,1
8870,164,0,247,88,-159,151,16,2596,0,1,1
8871,150,0,307,156,-151,151,0,2296,0,1,1
8874,238,0,1832,1596,-236,234,0,6507,0,1,0
8875,59,0,202,143,-59,59,33,6683,0,1,0
8877,73,0,334,261,-73,73,0,8014,0,1,1
8878,0,0,0,0,0,0,0,1847,1,0,0
